Date-Time,ODO % sat_charl,ODO mg/L_charl,Temp °C_charl,SpCond µS/cm_charl,Turbidity NTU_charl,pH_charl,ORP mV_charl,Depth m_charl,ODO % sat_pocat,ODO mg/L_pocat,Temp °C_pocat,SpCond µS/cm_pocat,Turbidity NTU_pocat,pH_pocat,ORP mV_pocat,Depth m_pocat
2018-01-26 12:00:00,101.73333333333333,6.0,3.1766666666666663,154.78333333333333,8.263333333333334,6.746666666666666,166.21666666666667,1.0,99.55,3.7933333333333334,3.021666666666667,215.88333333333333,18.426666666666666,3.251666666666667,301.20000000000005,1
2018-01-26 18:00:00,102.68333333333334,6.026666666666667,3.5066666666666664,154.21666666666667,8.178333333333333,6.863333333333332,172.01666666666668,1.0,101.41666666666667,3.8683333333333336,3.4683333333333333,214.33333333333337,14.323333333333336,4.271666666666667,284.2833333333333,1
2018-01-27 00:00:00,102.66666666666667,6.035,3.5016666666666665,153.96666666666667,7.591666666666666,6.696666666666666,168.00000000000003,1.0,100.05,3.7466666666666666,3.5116666666666667,216.4,16.293333333333337,3.1999999999999997,301.71666666666664,1
2018-01-27 06:00:00,103.33333333333333,6.095,3.4433333333333334,153.66666666666666,7.266666666666667,6.686666666666667,170.29999999999998,1.0,99.65000000000002,3.8383333333333334,3.53,212.85000000000002,15.488333333333335,3.151666666666667,303.76666666666665,1
2018-01-27 12:00:00,103.38333333333333,6.121666666666666,3.3533333333333335,153.3666666666667,7.260000000000001,6.705000000000001,172.60000000000002,1.0,99.21666666666665,3.7933333333333334,3.625,213.5,16.233333333333334,3.233333333333333,301.56666666666666,1
2018-01-27 18:00:00,104.21666666666668,6.113333333333333,3.608333333333333,153.85,7.098333333333334,6.735,175.78333333333333,1.0,100.33333333333333,3.65,3.8833333333333333,219.03333333333333,13.290000000000001,3.6483333333333334,295.5166666666667,1
2018-01-28 00:00:00,104.11666666666667,6.125,3.6166666666666667,153.46666666666667,6.831666666666668,6.6816666666666675,178.98333333333335,1.0,99.51666666666667,3.703333333333333,3.9033333333333338,215.9166666666667,13.469999999999999,3.3333333333333335,306.79999999999995,1
2018-01-28 06:00:00,104.71666666666665,5.911666666666666,3.766666666666667,159.1,7.133333333333333,6.683333333333333,181.33333333333334,1.0,99.0,3.61,3.92,218.64999999999998,14.824999999999998,3.3266666666666667,308.6666666666667,1
2018-01-28 12:00:00,105.21666666666665,5.5183333333333335,3.91,169.6,9.215000000000002,6.698333333333333,183.23333333333335,1.0,98.3,3.4333333333333336,3.9233333333333333,223.86666666666667,18.56,3.3633333333333333,304.65000000000003,1
2018-01-28 18:00:00,105.44999999999999,5.536666666666666,3.9749999999999996,169.19999999999996,7.745,6.716666666666666,186.4333333333333,1.0,98.38333333333333,3.66,4.108333333333333,215.61666666666665,51.36166666666667,3.6200000000000006,280.5,1
2018-01-29 00:00:00,104.75,5.605,3.8033333333333332,167.04999999999998,7.27,6.6816666666666675,189.46666666666667,1.0,98.34999999999998,3.5316666666666667,4.155,219.79999999999998,54.86833333333333,3.461666666666666,287.3333333333333,1
2018-01-29 06:00:00,104.36666666666666,5.513333333333333,3.6333333333333333,169.51666666666665,7.509999999999999,6.651666666666666,192.38333333333333,1.0,98.98333333333333,3.2433333333333327,4.388333333333333,230.2833333333333,98.31833333333333,3.625,299.78333333333336,1
2018-01-29 12:00:00,105.25,5.651666666666667,3.6266666666666665,167.11666666666667,8.276666666666667,6.695,193.6,1.0,98.61666666666666,3.8433333333333337,4.525,208.25,120.5,3.705,302.06666666666666,1
2018-01-29 18:00:00,106.46666666666665,5.63,3.951666666666666,168.21666666666667,6.126666666666665,6.868333333333332,195.46666666666667,1.0,99.36666666666666,4.038333333333333,4.673333333333333,202.26666666666665,118.97000000000001,4.141666666666667,295.0833333333333,1
2018-01-30 00:00:00,105.39999999999999,5.406666666666666,4.055000000000001,172.26666666666665,7.178333333333334,6.753333333333333,192.79999999999998,1.0,98.95,4.241666666666666,4.591666666666667,195.4333333333333,115.09999999999998,3.7883333333333327,299.5833333333333,1
2018-01-30 06:00:00,104.78333333333332,5.351666666666667,3.908333333333333,173.41666666666666,7.466666666666668,6.734999999999999,192.71666666666667,1.0,98.43333333333334,4.473333333333333,4.538333333333333,187.70000000000002,93.98833333333333,3.713333333333333,304.8833333333333,1
2018-01-30 12:00:00,103.81666666666666,5.284999999999999,3.7550000000000003,174.48333333333335,6.5633333333333335,6.75,193.23333333333335,1.0,97.83333333333336,4.505,4.506666666666667,185.95000000000002,98.56166666666667,3.8049999999999997,308.1333333333334,1
2018-01-30 18:00:00,103.58333333333333,5.271666666666667,4.0616666666666665,173.46666666666667,6.866666666666666,6.9316666666666675,197.46666666666667,1.0,98.86666666666667,4.161666666666667,4.581666666666666,198.03333333333333,70.27,4.846666666666667,288.4166666666667,1
2018-01-31 00:00:00,102.91666666666667,5.276666666666666,4.1000000000000005,172.2166666666667,4.595,6.7683333333333335,195.01666666666668,1.0,97.75,4.556666666666667,4.425,184.54999999999998,68.34333333333335,4.068333333333333,306.35,1
2018-01-31 06:00:00,102.0,5.321666666666666,4.06,169.79999999999998,5.9433333333333325,6.741666666666667,197.41666666666666,1.0,96.5,4.62,4.426666666666667,180.76666666666668,78.985,4.0566666666666675,314.9666666666667,1
2018-01-31 12:00:00,101.66666666666669,5.420000000000001,3.923333333333334,167.20000000000002,5.8116666666666665,6.753333333333334,200.15,1.0,96.68333333333334,4.443333333333333,4.253333333333333,187.11666666666667,65.60333333333334,4.273333333333333,311.0,1
2018-01-31 18:00:00,102.10000000000001,5.46,4.19,165.71666666666667,6.256666666666668,6.825,204.93333333333337,1.0,98.85000000000001,4.138333333333333,4.401666666666666,199.21666666666667,35.410000000000004,5.1450000000000005,295.5833333333333,1
2018-02-01 00:00:00,102.75,5.521666666666667,4.333333333333333,164.46666666666667,7.078333333333334,6.695,204.16666666666666,1.0,97.45,4.205000000000001,4.391666666666667,195.20000000000002,42.931666666666665,4.493333333333333,310.34999999999997,1
2018-02-01 06:00:00,102.85000000000001,5.716666666666666,4.306666666666667,159.48333333333335,7.155,6.685,205.0666666666667,1.0,96.85000000000001,4.598333333333333,4.343333333333334,182.25,46.46333333333333,4.478333333333334,314.1333333333334,1
2018-02-01 12:00:00,101.64999999999999,5.886666666666667,4.098333333333334,154.01666666666665,8.126666666666667,6.62,209.63333333333333,1.0,97.44999999999999,4.243333333333333,4.233333333333333,194.49999999999997,34.98,4.616666666666666,303.3833333333333,1
2018-02-01 18:00:00,101.94999999999999,6.0249999999999995,3.94,151.50000000000003,8.215000000000002,6.563333333333333,213.14999999999998,1.0,98.83333333333333,4.381666666666667,4.1816666666666675,192.26666666666665,21.006666666666668,4.756666666666668,299.8833333333334,1
2018-02-02 00:00:00,102.75,5.666666666666667,3.926666666666667,162.08333333333334,9.9,6.578333333333333,211.9666666666667,1.0,98.45,4.531666666666666,4.071666666666666,187.4333333333333,19.836666666666662,4.703333333333334,306.7166666666667,1
2018-02-02 06:00:00,102.81666666666666,5.716666666666666,3.815,161.25000000000003,8.705,6.598333333333334,211.28333333333333,1.0,98.43333333333334,4.516666666666667,3.8966666666666665,188.39999999999998,23.951666666666664,4.741666666666666,304.34999999999997,1
2018-02-02 12:00:00,102.39999999999999,5.783333333333334,3.3433333333333333,160.65,7.1816666666666675,6.603333333333333,216.73333333333335,1.0,97.81666666666666,4.361666666666666,3.5250000000000004,193.66666666666666,21.973333333333333,4.836666666666666,300.4833333333333,1
2018-02-02 18:00:00,103.81666666666666,5.739999999999999,3.2816666666666663,164.03333333333333,7.073333333333334,6.653333333333333,220.26666666666668,1.0,97.92,4.392,3.318,193.5,20.18,5.264,273.43999999999994,1
2018-02-03 00:00:00,104.48333333333333,5.753333333333333,3.2733333333333334,164.73333333333332,6.0683333333333325,6.593333333333333,216.3166666666667,1.0,97.18333333333334,4.431666666666667,3.015,192.39999999999998,27.68166666666667,4.996666666666667,275.8333333333333,1
2018-02-03 06:00:00,103.35000000000001,5.653333333333333,3.0283333333333338,166.65,6.438333333333333,6.573333333333333,216.4,1.0,96.88333333333333,4.351666666666667,2.845,195.08333333333334,27.90833333333333,4.9783333333333335,265.5,1
2018-02-03 12:00:00,102.01666666666665,5.603333333333334,2.7416666666666667,167.11666666666667,6.368333333333333,6.5666666666666655,218.96666666666667,1.0,96.5,4.055,2.7383333333333333,204.23333333333335,40.5,5.06,264.59999999999997,1
2018-02-03 18:00:00,103.66666666666667,5.703333333333333,2.8833333333333333,166.33333333333334,6.186666666666667,6.618333333333333,220.76666666666665,1.0,98.76666666666667,4.043333333333333,2.8866666666666667,207.1,32.255,5.489999999999999,255.08333333333334,1
2018-02-04 00:00:00,103.75,5.663333333333333,2.8383333333333334,167.71666666666667,6.159999999999999,6.531666666666666,217.91666666666666,1.0,98.73333333333333,3.97,2.7449999999999997,209.9,35.82833333333334,5.168333333333334,277.2,1
2018-02-04 06:00:00,103.33333333333333,5.561666666666667,2.86,169.6833333333333,5.903333333333333,6.536666666666666,217.5,1.0,99.0,3.7583333333333333,2.6166666666666667,217.61666666666665,30.605000000000004,5.141666666666667,279.68333333333334,1
2018-02-04 12:00:00,102.23333333333333,5.493333333333332,2.7066666666666666,170.53333333333333,6.0183333333333335,6.500000000000001,218.11666666666667,1.0,100.08333333333333,3.703333333333333,2.6316666666666664,220.79999999999998,20.511666666666667,5.213333333333334,283.9166666666667,1
2018-02-04 18:00:00,103.03333333333335,5.1499999999999995,2.6950000000000003,180.98333333333332,6.286666666666666,6.496666666666667,218.54999999999998,1.0,99.0,4.108333333333333,2.3266666666666667,207.3666666666667,27.728333333333335,5.251666666666668,256.98333333333335,1
2018-02-05 00:00:00,104.61666666666666,5.416666666666667,2.7900000000000005,175.61666666666665,5.533333333333334,6.506666666666668,218.60000000000002,1.0,99.51666666666667,4.63,2.1950000000000003,192.66666666666666,28.298333333333332,5.114999999999999,261.01666666666665,1
